recency,history,used_discount,used_bogo,zip_code,is_referral,channel,offer,conversion
1,200.57,0,1,Surburban,1,Phone,No Offer,0
10,35.59,0,1,Surburban,0,Web,Discount,0
7,29.99,0,1,Urban,1,Phone,Discount,0
3,144.37,0,1,Surburban,0,Web,Buy One Get One,1
4,57.32,0,1,Urban,1,Phone,Buy One Get One,0
1,165.84,0,1,Surburban,0,Web,Discount,0
11,281.74,1,0,Urban,0,Web,Buy One Get One,0
10,29.99,1,0,Surburban,0,Web,Discount,1
1,450.96,1,0,Surburban,0,Phone,Buy One Get One,0
2,499.1,0,1,Surburban,1,Multichannel,No Offer,0
11,51.34,0,1,Surburban,0,Web,Buy One Get One,0
12,558.46,0,1,Urban,1,Phone,No Offer,0
10,40.52,0,1,Surburban,0,Web,Buy One Get One,0
6,401.75,0,1,Rural,1,Multichannel,No Offer,0
9,57.46,1,0,Surburban,0,Phone,Buy One Get One,0
2,181.15,0,1,Urban,0,Web,Buy One Get One,0
5,376.53,0,1,Urban,1,Web,Buy One Get One,0
10,44.34,1,0,Surburban,0,Web,No Offer,0
5,766.46,1,1,Rural,1,Multichannel,No Offer,1
1,393.69,1,0,Urban,0,Multichannel,No Offer,0
12,448.19,0,1,Surburban,0,Web,No Offer,0
3,644.24,0,1,Rural,1,Phone,Buy One Get One,0
6,355.77,0,1,Surburban,1,Web,Discount,0
11,331.8,0,1,Surburban,0,Phone,No Offer,0
9,126.44,1,0,Urban,0,Web,Buy One Get One,1
1,29.99,0,1,Urban,0,Phone,Discount,0
2,29.99,1,0,Surburban,1,Phone,No Offer,0
4,29.99,0,1,Urban,1,Web,No Offer,0
11,29.99,0,1,Urban,1,Web,Buy One Get One,0
5,745.18,0,1,Surburban,1,Web,Buy One Get One,1
2,458.19,0,1,Surburban,0,Web,Discount,0
11,203.94,0,1,Surburban,0,Multichannel,Buy One Get One,0
6,41.33,0,1,Surburban,0,Web,Buy One Get One,1
2,470.44,0,1,Surburban,0,Phone,Discount,0
6,159.06,0,1,Urban,0,Phone,Discount,0
10,29.99,0,1,Surburban,1,Phone,Discount,0
1,149.99,1,0,Urban,1,Phone,No Offer,0
1,29.99,1,0,Urban,1,Web,Discount,0
1,261.59,0,1,Urban,0,Web,Buy One Get One,0
10,145.04,0,1,Urban,0,Web,Buy One Get One,0
2,202.88,1,0,Urban,0,Web,Discount,1
6,809.44,1,0,Surburban,1,Multichannel,No Offer,0
5,29.99,1,0,Surburban,0,Phone,No Offer,0
1,402.71,1,0,Urban,0,Phone,Buy One Get One,0
7,204.07,1,0,Rural,0,Multichannel,Discount,0
5,400.76,0,1,Rural,0,Phone,Discount,0
2,29.99,0,1,Urban,0,Web,No Offer,0
11,255.67,1,0,Surburban,0,Multichannel,Buy One Get One,0
11,29.99,1,0,Surburban,0,Phone,Discount,0
9,280.01,1,0,Surburban,0,Multichannel,No Offer,0
11,112.96,1,0,Rural,1,Phone,No Offer,0
1,123.69,0,1,Rural,0,Web,No Offer,0
1,173.21,0,1,Urban,1,Phone,No Offer,0
2,96.09,1,0,Urban,1,Web,No Offer,0
12,29.99,1,0,Surburban,0,Web,Discount,0
3,50.92,1,0,Surburban,0,Web,Buy One Get One,0
9,239.15,0,1,Surburban,0,Web,Buy One Get One,0
11,335.05,1,0,Surburban,1,Web,Buy One Get One,0
2,31.75,0,1,Rural,0,Phone,Discount,0
12,170.96,1,0,Urban,1,Phone,Buy One Get One,0
10,167.35,0,1,Urban,0,Phone,Buy One Get One,0
8,157.67,1,0,Urban,1,Web,Buy One Get One,0
1,97.47,1,0,Rural,1,Phone,Buy One Get One,0
11,95.79,0,1,Urban,1,Web,No Offer,0
4,123.9,0,1,Surburban,0,Phone,No Offer,0
6,250.91,1,0,Urban,0,Multichannel,Buy One Get One,0
4,83.83,0,1,Urban,1,Web,No Offer,0
5,59.25,0,1,Rural,0,Web,No Offer,0
12,38.28,1,0,Urban,1,Web,Buy One Get One,0
9,292.35,0,1,Surburban,0,Web,Buy One Get One,0
2,83.91,1,0,Rural,0,Web,No Offer,0
6,103.7,1,0,Urban,0,Phone,Discount,0
10,33.68,0,1,Rural,0,Web,No Offer,0
7,181.72,0,1,Urban,0,Web,No Offer,1
10,70.57,1,0,Rural,0,Phone,Buy One Get One,0
7,50.72,0,1,Surburban,1,Phone,No Offer,0
4,419.16,0,1,Rural,0,Phone,No Offer,0
9,236.75,1,1,Surburban,1,Web,Buy One Get One,0
8,75.19,1,0,Surburban,0,Web,Buy One Get One,0
9,29.99,0,1,Urban,1,Phone,Buy One Get One,0
2,163.74,1,0,Urban,0,Web,No Offer,0
7,129.5,0,1,Surburban,0,Phone,Buy One Get One,0
7,112.62,1,0,Rural,1,Phone,No Offer,0
1,536.78,0,1,Urban,1,Web,Buy One Get One,0
9,29.99,1,0,Surburban,0,Web,No Offer,1
12,29.99,1,0,Urban,1,Phone,Buy One Get One,0
1,712.15,1,0,Rural,1,Multichannel,Buy One Get One,0
2,630.78,1,1,Urban,1,Phone,No Offer,1
1,323.33,1,1,Urban,0,Web,Buy One Get One,1
9,393.98,1,0,Surburban,0,Web,Buy One Get One,0
1,248.08,1,1,Urban,0,Web,No Offer,0
5,608.45,1,1,Urban,1,Phone,Discount,1
8,29.99,1,0,Surburban,0,Phone,Buy One Get One,0
1,275.08,0,1,Surburban,1,Multichannel,Buy One Get One,1
3,165.3,1,0,Urban,0,Web,Buy One Get One,0
7,533.73,0,1,Urban,1,Multichannel,Buy One Get One,0
7,39.39,0,1,Surburban,0,Web,Discount,0
3,95.71,0,1,Surburban,0,Phone,Buy One Get One,0
10,120.06,0,1,Rural,1,Web,No Offer,0
10,29.99,1,0,Rural,1,Web,Discount,0
5,125.03,1,0,Surburban,1,Phone,Buy One Get One,0
5,202.69,0,1,Urban,0,Phone,No Offer,0
3,228.17,0,1,Surburban,0,Web,Discount,0
11,93.23,0,1,Urban,0,Web,Discount,0
1,95.52,0,1,Urban,0,Web,Discount,1
2,875.37,0,1,Surburban,1,Multichannel,Discount,0
1,252.23,1,0,Urban,0,Multichannel,No Offer,1
1,232.98,1,0,Urban,1,Multichannel,Discount,0
4,151.78,0,1,Surburban,0,Phone,No Offer,0
5,354.88,0,1,Urban,0,Phone,Buy One Get One,0
9,629.67,1,0,Surburban,1,Multichannel,No Offer,0
2,1673.89,1,0,Surburban,1,Web,Buy One Get One,1
4,281.28,1,0,Surburban,1,Web,Discount,0
1,583.81,1,0,Urban,1,Web,No Offer,0
8,32.72,0,1,Surburban,0,Web,Discount,0
6,747.19,1,0,Urban,1,Multichannel,Discount,0
10,162.79,1,0,Surburban,0,Web,Buy One Get One,0
3,30.7,1,0,Surburban,0,Web,Buy One Get One,0
2,29.99,0,1,Surburban,1,Phone,No Offer,0
7,117.86,0,1,Surburban,0,Web,Discount,0
10,183.34,0,1,Urban,1,Web,Buy One Get One,0
10,83.47,1,0,Surburban,0,Phone,Discount,1
10,76.2,1,0,Surburban,0,Web,No Offer,0
7,29.99,1,0,Rural,1,Web,No Offer,0
2,49.83,0,1,Rural,1,Web,Discount,1
9,77.98,0,1,Surburban,0,Phone,Discount,1
7,53.44,1,0,Surburban,0,Phone,Buy One Get One,0
3,1065.76,1,0,Urban,1,Phone,Buy One Get One,0
5,29.99,0,1,Surburban,1,Phone,Buy One Get One,0
7,102.47,1,0,Urban,1,Phone,No Offer,0
5,119.91,0,1,Urban,0,Web,No Offer,0
6,67.68,1,0,Surburban,0,Phone,No Offer,1
1,369.68,0,1,Urban,0,Web,Buy One Get One,1
1,29.99,0,1,Urban,1,Web,Discount,0
2,29.99,0,1,Urban,0,Web,Discount,0
10,29.99,0,1,Urban,1,Phone,Buy One Get One,0
11,118.35,1,0,Urban,1,Phone,Buy One Get One,0
4,557.29,1,1,Surburban,1,Phone,No Offer,0
8,199.38,0,1,Surburban,1,Web,Discount,0
2,215.14,0,1,Surburban,0,Multichannel,No Offer,0
11,29.99,0,1,Rural,1,Phone,Discount,0
2,42.77,1,0,Surburban,0,Web,Buy One Get One,0
10,29.99,0,1,Urban,1,Web,No Offer,0
6,201.37,1,0,Urban,1,Web,No Offer,0
10,95.07,0,1,Urban,1,Phone,Buy One Get One,0
11,59.22,1,0,Urban,0,Web,Discount,0
9,224.82,1,0,Surburban,0,Multichannel,Discount,0
7,687.81,1,0,Surburban,1,Phone,Buy One Get One,0
11,115.69,0,1,Urban,1,Web,No Offer,1
1,181.03,0,1,Urban,0,Web,Discount,0
10,82.59,1,0,Urban,0,Web,Discount,1
9,63.31,0,1,Urban,1,Web,Discount,0
10,38.41,0,1,Urban,1,Phone,Buy One Get One,0
1,1395.72,0,1,Rural,1,Multichannel,Buy One Get One,0
9,94.14,1,0,Rural,1,Web,No Offer,0
2,29.99,0,1,Urban,0,Phone,Buy One Get One,0
3,182.36,1,0,Urban,1,Web,Buy One Get One,0
1,147.48,1,0,Surburban,1,Web,No Offer,0
8,603.57,0,1,Urban,1,Phone,Buy One Get One,0
9,278.52,0,1,Urban,1,Web,No Offer,0
9,81.74,1,0,Surburban,1,Web,Discount,0
3,696.79,1,0,Surburban,1,Phone,No Offer,0
10,29.99,0,1,Surburban,0,Phone,Discount,0
2,77.54,0,1,Urban,1,Web,No Offer,0
9,179.6,0,1,Urban,1,Phone,No Offer,0
3,661.98,0,1,Surburban,1,Multichannel,No Offer,1
6,259.39,1,1,Urban,1,Web,Buy One Get One,0
10,174.76,1,0,Urban,0,Phone,Buy One Get One,0
2,329.35,0,1,Surburban,0,Phone,Discount,0
9,109.6,1,0,Surburban,0,Web,No Offer,0
1,186.21,1,0,Urban,0,Web,No Offer,0
3,154.81,1,0,Urban,1,Web,Discount,0
2,29.99,0,1,Surburban,0,Web,Buy One Get One,0
8,192.45,1,0,Surburban,1,Web,No Offer,0
4,295.53,1,1,Urban,0,Web,Discount,0
1,161.75,1,0,Urban,0,Web,Discount,1
7,143.72,0,1,Rural,0,Phone,No Offer,0
1,29.99,1,0,Surburban,0,Web,No Offer,0
3,29.99,1,0,Urban,0,Web,No Offer,0
8,42.92,0,1,Urban,0,Web,No Offer,0
2,156.32,0,1,Urban,0,Phone,Discount,0
6,29.99,0,1,Urban,0,Web,Discount,0
10,29.99,0,1,Urban,0,Phone,Buy One Get One,0
2,569.13,1,1,Surburban,1,Phone,No Offer,0
4,29.99,0,1,Surburban,0,Phone,Discount,0
11,93.28,0,1,Urban,1,Web,Discount,0
6,74.73,0,1,Rural,1,Web,No Offer,0
6,29.99,0,1,Rural,0,Phone,Discount,0
4,97.97,0,1,Surburban,0,Web,Buy One Get One,0
3,282.88,1,0,Surburban,1,Web,Discount,0
11,29.99,0,1,Urban,1,Web,Discount,0
10,211.49,0,1,Urban,0,Phone,No Offer,0
9,67.64,0,1,Urban,0,Phone,Buy One Get One,0
1,52.14,0,1,Urban,1,Phone,Discount,0
5,29.99,1,0,Rural,0,Phone,Discount,0
6,30.71,1,0,Urban,0,Phone,Buy One Get One,0
12,212.29,0,1,Surburban,0,Phone,No Offer,0
4,177.25,1,0,Rural,1,Phone,No Offer,0
4,193.83,1,0,Surburban,1,Phone,Buy One Get One,0
1,56.1,0,1,Rural,1,Phone,No Offer,1
5,83.27,1,0,Urban,0,Web,Discount,0
4,188.27,1,0,Urban,1,Phone,No Offer,0
7,29.99,1,0,Rural,1,Web,Buy One Get One,0
3,29.99,0,1,Urban,0,Phone,No Offer,0
2,152.92,0,1,Urban,1,Phone,Buy One Get One,0
2,412.58,1,1,Rural,0,Multichannel,Discount,1
10,121.24,1,0,Urban,0,Phone,Buy One Get One,0
1,71.2,1,0,Surburban,1,Phone,No Offer,0
9,69.73,0,1,Rural,0,Phone,No Offer,0
8,464.46,1,0,Surburban,0,Phone,Discount,0
1,43.2,0,1,Urban,1,Web,Discount,0
8,91.32,1,0,Surburban,1,Web,No Offer,1
11,29.99,0,1,Surburban,1,Phone,Buy One Get One,0
6,29.99,1,0,Urban,1,Web,Buy One Get One,0
3,291.68,0,1,Surburban,1,Web,Buy One Get One,0
4,89.21,1,0,Urban,0,Web,Discount,0
3,440.68,0,1,Surburban,0,Web,Buy One Get One,0
10,53.66,1,0,Urban,0,Phone,No Offer,0
10,370.83,1,0,Urban,0,Phone,Buy One Get One,1
10,218.35,1,1,Surburban,0,Phone,Discount,0
12,39.76,0,1,Surburban,1,Phone,Discount,0
4,63.31,1,0,Surburban,0,Phone,No Offer,0
1,144.72,1,0,Surburban,1,Phone,No Offer,0
10,116.91,0,1,Surburban,1,Web,Buy One Get One,0
5,218.77,1,0,Rural,0,Multichannel,Discount,0
11,88.21,1,0,Surburban,1,Phone,No Offer,0
5,106.82,0,1,Urban,1,Web,Buy One Get One,0
10,29.99,1,0,Urban,1,Phone,Discount,0
9,212.05,0,1,Surburban,0,Phone,Discount,1
1,410.64,0,1,Rural,1,Phone,Discount,1
10,35.27,0,1,Urban,1,Phone,Discount,0
9,29.99,0,1,Urban,1,Phone,No Offer,0
9,99.87,0,1,Urban,1,Web,Discount,0
6,148.69,1,0,Rural,0,Phone,Buy One Get One,1
1,112.06,0,1,Rural,0,Web,Buy One Get One,0
2,379.51,1,0,Surburban,0,Multichannel,No Offer,0
3,147.91,1,0,Urban,1,Phone,No Offer,0
9,39.7,1,0,Urban,0,Web,No Offer,0
1,98.38,1,0,Surburban,1,Phone,Buy One Get One,0
5,47.45,1,0,Surburban,1,Phone,No Offer,0
4,252.51,1,1,Rural,0,Web,Buy One Get One,0
2,95.41,0,1,Urban,1,Web,Discount,1
9,396.5,0,1,Surburban,0,Phone,No Offer,0
3,711.8,1,1,Surburban,1,Web,No Offer,0
6,371.95,1,0,Urban,0,Web,No Offer,0
8,602.33,1,1,Urban,1,Web,No Offer,0
9,49.23,1,0,Surburban,1,Web,Buy One Get One,0
7,67.6,0,1,Surburban,0,Web,Buy One Get One,0
7,281.69,1,0,Urban,1,Phone,No Offer,0
6,177.3,1,0,Surburban,0,Phone,Discount,1
3,72.17,1,0,Rural,1,Web,No Offer,0
1,357.41,0,1,Rural,0,Multichannel,No Offer,0
5,99.93,0,1,Surburban,1,Phone,Discount,0
3,279.21,0,1,Urban,0,Phone,No Offer,0
2,647.47,0,1,Urban,1,Phone,Buy One Get One,0
2,368.52,1,1,Surburban,0,Multichannel,Discount,0
6,29.99,0,1,Urban,0,Phone,Buy One Get One,0
2,440.37,1,0,Urban,0,Web,Buy One Get One,0
4,127.57,0,1,Urban,0,Web,Discount,0
10,29.99,0,1,Surburban,1,Web,Discount,1
11,252.63,1,0,Urban,0,Multichannel,No Offer,0
3,131.14,1,0,Surburban,1,Web,Discount,0
3,108.58,0,1,Urban,0,Web,No Offer,0
7,570.78,1,1,Surburban,1,Multichannel,Discount,0
10,37.94,0,1,Urban,0,Phone,Discount,1
2,333.54,0,1,Rural,0,Multichannel,Buy One Get One,0
9,494.15,1,1,Urban,0,Web,No Offer,0
1,479.26,1,0,Surburban,0,Multichannel,Buy One Get One,0
10,655.12,1,0,Surburban,1,Phone,Discount,0
3,32.09,0,1,Rural,0,Web,No Offer,1
11,29.99,1,0,Rural,0,Web,Buy One Get One,0
9,951.45,1,0,Surburban,1,Phone,Buy One Get One,0
1,36.97,0,1,Urban,0,Web,Discount,0
8,57.27,1,0,Urban,0,Web,No Offer,0
8,279.14,0,1,Surburban,0,Multichannel,Buy One Get One,0
11,485.77,1,0,Urban,0,Phone,No Offer,0
10,29.99,1,0,Urban,1,Phone,No Offer,0
11,326.33,1,1,Urban,1,Web,Buy One Get One,0
4,123.42,1,0,Urban,1,Web,Buy One Get One,0
10,534.4,1,0,Surburban,1,Phone,No Offer,0
10,94.75,0,1,Urban,0,Phone,No Offer,0
2,94.71,1,0,Urban,0,Phone,Discount,0
6,129.43,1,0,Surburban,1,Web,Discount,0
6,619.09,1,1,Surburban,1,Web,No Offer,0
6,315.17,1,0,Surburban,0,Phone,Discount,0
8,244.11,1,0,Rural,1,Web,Discount,0
2,180.61,0,1,Rural,0,Phone,Buy One Get One,0
4,195.61,1,0,Surburban,1,Web,Discount,0
3,29.99,0,1,Urban,0,Phone,Discount,0
1,122.14,0,1,Surburban,0,Phone,Buy One Get One,0
12,40.14,1,0,Urban,1,Phone,No Offer,0
1,555.98,1,0,Surburban,1,Web,Buy One Get One,0
10,49.35,1,0,Urban,1,Phone,Buy One Get One,0
9,199.23,1,0,Urban,0,Web,No Offer,0
12,580.43,0,1,Rural,1,Multichannel,Discount,0
10,365.8,1,0,Urban,0,Phone,No Offer,0
11,39.34,0,1,Surburban,1,Web,Discount,0
5,175.45,1,0,Surburban,0,Phone,Discount,0
3,352.18,0,1,Surburban,0,Multichannel,Buy One Get One,0
5,264.71,1,1,Urban,0,Multichannel,Buy One Get One,1
3,29.99,1,0,Urban,0,Web,No Offer,0
5,48.54,0,1,Urban,1,Web,Discount,0
9,81.85,0,1,Rural,0,Phone,Buy One Get One,0
4,252.76,1,1,Rural,0,Phone,Discount,0
11,97.97,1,0,Rural,0,Phone,Discount,0
9,378.89,0,1,Urban,0,Web,No Offer,0
7,77.94,1,0,Urban,1,Phone,Discount,0
6,29.99,0,1,Urban,1,Web,No Offer,0
9,139.95,1,0,Surburban,0,Phone,Buy One Get One,1
4,623.69,1,1,Surburban,1,Multichannel,Buy One Get One,0
7,44.79,0,1,Rural,0,Phone,Discount,0
1,85.47,1,0,Rural,0,Phone,No Offer,0
3,29.99,0,1,Surburban,0,Web,No Offer,0
8,106.2,0,1,Urban,1,Phone,Buy One Get One,0
12,539.84,1,1,Urban,1,Multichannel,Discount,0
4,63.15,1,0,Urban,0,Web,Discount,0
1,245.98,1,0,Urban,0,Web,Buy One Get One,1
10,39.9,1,0,Surburban,1,Phone,Buy One Get One,0
10,205.73,1,0,Surburban,1,Web,Discount,0
5,291.93,1,0,Rural,0,Web,Discount,0
10,62.18,0,1,Urban,0,Web,No Offer,0
7,134.79,0,1,Surburban,1,Web,No Offer,0
12,289.46,1,0,Surburban,0,Web,No Offer,1
7,83.66,0,1,Urban,0,Phone,Buy One Get One,0
1,390.79,1,1,Urban,1,Web,Discount,0
6,171.66,0,1,Urban,1,Phone,No Offer,0
6,129.43,0,1,Urban,1,Phone,No Offer,0
8,42.43,1,0,Rural,1,Web,Buy One Get One,0
7,466.22,0,1,Surburban,0,Web,Buy One Get One,0
1,268.73,1,1,Rural,1,Web,No Offer,0
2,117.15,1,0,Urban,1,Web,No Offer,0
5,494.08,1,0,Urban,1,Web,Discount,1
5,252.85,0,1,Urban,1,Phone,Buy One Get One,0
6,242.63,1,0,Urban,0,Phone,Discount,0
5,84.37,0,1,Surburban,0,Web,No Offer,0
6,237.7,1,0,Surburban,1,Phone,Discount,0
8,37.3,1,0,Surburban,1,Web,Discount,0
6,43.74,0,1,Rural,1,Phone,No Offer,0
9,96.06,0,1,Surburban,0,Web,No Offer,0
5,594.87,1,0,Urban,1,Multichannel,Discount,0
6,860.07,1,1,Urban,1,Multichannel,Discount,0
9,138.2,0,1,Surburban,1,Web,No Offer,0
4,88.43,0,1,Urban,0,Web,Buy One Get One,1
2,872.35,0,1,Surburban,1,Multichannel,No Offer,1
9,122.13,1,0,Urban,1,Phone,No Offer,0
7,590.03,1,0,Surburban,1,Web,Buy One Get One,1
4,429.71,1,0,Surburban,0,Web,No Offer,0
4,1080.93,1,1,Urban,1,Phone,Discount,1
10,56.92,0,1,Surburban,0,Web,Discount,0
8,85.55,0,1,Urban,0,Phone,Discount,1
7,77.74,0,1,Urban,1,Web,Discount,0
4,504.13,1,0,Surburban,1,Web,No Offer,0
1,67.15,0,1,Rural,0,Web,Buy One Get One,0
10,316.67,1,1,Urban,0,Phone,No Offer,0
2,258.27,0,1,Urban,0,Web,Discount,0
4,712.23,0,1,Urban,1,Web,No Offer,0
4,486.67,0,1,Urban,0,Web,Buy One Get One,0
7,47.73,0,1,Surburban,0,Phone,Buy One Get One,0
1,29.99,1,0,Surburban,1,Phone,Discount,0
10,142.14,0,1,Rural,0,Phone,Discount,0
8,532.77,0,1,Rural,1,Phone,Buy One Get One,1
9,125.35,0,1,Surburban,0,Phone,Discount,0
5,278.04,1,0,Urban,0,Phone,No Offer,0
2,194.07,1,0,Surburban,0,Web,No Offer,1
7,103.99,1,0,Surburban,0,Phone,Discount,0
1,281.13,1,0,Surburban,0,Web,Discount,1
4,104.85,0,1,Rural,1,Web,No Offer,0
4,211.43,1,0,Urban,0,Phone,Buy One Get One,0
6,42.16,1,0,Rural,0,Web,No Offer,0
7,127.73,1,0,Surburban,1,Phone,No Offer,0
2,77.11,1,0,Rural,1,Phone,Buy One Get One,0
10,361.74,1,0,Surburban,0,Multichannel,Discount,0
12,230.83,0,1,Urban,0,Multichannel,No Offer,0
1,3040.2,0,1,Urban,1,Web,Buy One Get One,0
9,29.99,0,1,Surburban,1,Phone,No Offer,0
8,41.3,0,1,Surburban,1,Phone,Discount,1
9,95.87,0,1,Surburban,1,Web,No Offer,0
1,75.64,1,0,Surburban,1,Web,No Offer,0
3,193.3,0,1,Surburban,0,Web,Buy One Get One,1
2,454.55,0,1,Urban,0,Phone,Buy One Get One,0
11,132.17,0,1,Surburban,0,Phone,No Offer,0
2,741.09,0,1,Surburban,1,Multichannel,Buy One Get One,0
1,148.1,0,1,Surburban,0,Phone,Buy One Get One,0
6,207.58,1,0,Urban,1,Web,Discount,0
4,1210.01,1,1,Urban,1,Web,Discount,0
10,67.94,0,1,Rural,0,Web,No Offer,0
2,29.99,0,1,Rural,1,Web,Buy One Get One,0
9,538.46,0,1,Urban,1,Multichannel,Discount,0
2,410.02,1,0,Surburban,0,Web,Buy One Get One,0
6,101.19,0,1,Urban,1,Phone,Discount,0
11,90.98,0,1,Urban,0,Web,Buy One Get One,0
3,29.99,1,0,Urban,0,Web,Discount,1
11,328.08,0,1,Urban,0,Web,Discount,0
1,166.27,0,1,Urban,0,Phone,Buy One Get One,1
8,250.1,0,1,Surburban,1,Web,No Offer,0
1,187.23,0,1,Urban,0,Phone,Buy One Get One,0
5,437.01,1,1,Rural,1,Web,Discount,1
7,123.27,0,1,Surburban,0,Phone,Buy One Get One,0
7,81.86,0,1,Surburban,1,Phone,No Offer,0
2,45.09,1,0,Urban,0,Phone,Discount,0
4,736.32,1,0,Urban,1,Phone,Buy One Get One,0
1,240.87,1,0,Surburban,0,Web,Discount,0
8,74.19,1,0,Urban,0,Web,Buy One Get One,0
2,259.12,1,0,Surburban,1,Multichannel,Buy One Get One,0
1,800.95,1,1,Surburban,1,Multichannel,Discount,0
4,756.18,1,1,Urban,1,Phone,Discount,0
2,445.29,0,1,Surburban,0,Phone,No Offer,0
4,42.39,0,1,Surburban,1,Web,No Offer,0
10,63.59,0,1,Urban,0,Web,No Offer,0
5,226.1,1,0,Urban,0,Web,Buy One Get One,0
5,242.86,1,1,Surburban,0,Multichannel,Buy One Get One,0
1,29.99,1,0,Surburban,0,Web,Discount,1
9,64.77,1,0,Surburban,1,Web,Buy One Get One,0
9,514.13,1,0,Urban,1,Multichannel,Buy One Get One,0
9,29.99,0,1,Urban,0,Phone,Buy One Get One,0
4,200.11,1,0,Urban,0,Web,No Offer,0
1,29.99,0,1,Urban,0,Web,No Offer,0
2,209.77,1,1,Rural,0,Web,No Offer,1
7,29.99,1,0,Surburban,1,Web,No Offer,0
3,603.58,1,1,Surburban,1,Phone,No Offer,0
3,224.6,1,0,Surburban,0,Multichannel,Buy One Get One,0
4,29.99,0,1,Surburban,0,Web,No Offer,0
7,46.72,0,1,Surburban,0,Phone,No Offer,0
6,51.39,0,1,Urban,1,Web,Discount,0
7,29.99,1,0,Surburban,0,Web,Buy One Get One,0
12,29.99,0,1,Urban,0,Web,No Offer,0
1,248.16,0,1,Surburban,1,Web,Discount,1
7,128.77,0,1,Urban,0,Web,No Offer,0
9,198.74,0,1,Urban,0,Web,Buy One Get One,0
1,307.32,0,1,Surburban,0,Phone,No Offer,0
9,359.69,1,0,Urban,0,Phone,No Offer,1
2,562.6,0,1,Urban,1,Web,No Offer,0
10,48.23,1,0,Surburban,1,Phone,Buy One Get One,0
1,495.64,1,0,Urban,1,Web,No Offer,0
2,379.62,1,0,Surburban,0,Phone,No Offer,0
5,245.21,1,0,Urban,0,Phone,Discount,0
6,390.46,1,0,Surburban,0,Phone,No Offer,0
11,29.99,0,1,Rural,0,Phone,No Offer,0
10,29.99,0,1,Rural,1,Web,Discount,1
1,584.87,0,1,Urban,1,Web,No Offer,0
11,75.44,0,1,Surburban,1,Web,Discount,0
5,171.59,0,1,Rural,0,Web,Buy One Get One,0
10,486.08,1,0,Urban,1,Multichannel,Buy One Get One,0
6,110.87,0,1,Urban,1,Web,Buy One Get One,0
1,71.63,1,0,Rural,1,Phone,Buy One Get One,1
10,141.15,1,0,Surburban,1,Phone,Buy One Get One,0
10,557.73,0,1,Surburban,1,Phone,No Offer,0
6,305.95,0,1,Rural,1,Web,Buy One Get One,0
12,90.61,0,1,Surburban,0,Phone,Discount,1
2,59.22,0,1,Urban,0,Web,Buy One Get One,0
9,112.7,1,0,Rural,0,Phone,No Offer,1
7,85.71,1,0,Urban,1,Phone,No Offer,0
1,31.06,1,0,Rural,0,Phone,No Offer,0
9,29.99,1,0,Urban,0,Phone,No Offer,0
10,138.99,0,1,Surburban,1,Phone,Discount,0
9,111.81,0,1,Surburban,1,Phone,Discount,0
1,191.98,1,0,Surburban,1,Web,No Offer,0
1,390.68,1,0,Urban,0,Phone,No Offer,0
10,297.79,1,0,Surburban,0,Multichannel,Buy One Get One,1
1,289.36,1,0,Rural,0,Phone,Buy One Get One,0
9,356.77,0,1,Rural,1,Multichannel,Buy One Get One,0
5,29.99,1,0,Urban,0,Phone,Buy One Get One,0
1,532.09,0,1,Urban,1,Web,Buy One Get One,0
5,75.82,1,0,Urban,1,Phone,Buy One Get One,0
1,60.51,1,0,Urban,1,Phone,Buy One Get One,0
9,377.1,0,1,Rural,1,Web,No Offer,1
2,440.35,1,0,Urban,0,Multichannel,Buy One Get One,1
9,272.99,1,0,Surburban,0,Phone,Buy One Get One,0
8,29.99,1,0,Surburban,1,Web,No Offer,0
3,73.08,0,1,Urban,0,Web,No Offer,0
4,29.99,0,1,Surburban,1,Phone,Discount,0
9,29.99,0,1,Surburban,0,Phone,No Offer,0
2,595.89,1,0,Urban,1,Multichannel,Discount,0
4,580.84,1,0,Surburban,1,Phone,Buy One Get One,0
6,154.26,0,1,Surburban,0,Phone,Discount,0
10,29.99,1,0,Surburban,0,Web,Buy One Get One,0
11,29.99,0,1,Surburban,0,Web,Buy One Get One,0
3,801.3,1,0,Surburban,1,Web,No Offer,0
3,588.61,1,0,Urban,1,Web,Discount,1
2,29.99,0,1,Surburban,1,Phone,No Offer,0
11,240.32,0,1,Urban,0,Web,Buy One Get One,0
7,161.34,1,0,Rural,1,Phone,No Offer,0
10,50.39,0,1,Surburban,0,Phone,Buy One Get One,0
10,29.99,1,0,Surburban,0,Web,No Offer,0
3,171.96,1,0,Urban,1,Phone,No Offer,0
1,426.49,0,1,Urban,0,Multichannel,Buy One Get One,0
4,1237.89,1,1,Surburban,1,Multichannel,Discount,1
8,245.56,0,1,Urban,1,Multichannel,Discount,0
8,29.99,1,0,Rural,1,Phone,Discount,0
10,107.87,1,0,Surburban,0,Web,Buy One Get One,0
10,127.69,0,1,Surburban,1,Web,Discount,0
9,29.99,1,0,Surburban,1,Phone,No Offer,0
10,481.16,0,1,Rural,0,Web,Discount,1
1,120.22,0,1,Urban,1,Phone,No Offer,0
4,51.38,1,0,Rural,0,Web,No Offer,0
6,70.0,0,1,Rural,0,Web,No Offer,0
9,147.71,1,0,Urban,0,Phone,Buy One Get One,0
7,181.28,0,1,Urban,1,Phone,Discount,0
5,46.55,0,1,Rural,0,Phone,No Offer,1
10,77.43,0,1,Surburban,1,Web,No Offer,0
