state_code,county_code,site_num,parameter_code,poc,latitude,longitude,datum,parameter_name,sample_duration,metric_used,method_name,year,units_of_measure,event_type,observation_count,observation_percent,completeness_indicator,valid_day_count,required_day_count,exceptional_data_count,null_data_count,certification_indicator,num_obs_below_mdl,arithmetic_mean,arithmetic_standard_dev,first_max_value,first_max_datetime,second_max_value,second_max_datetime,third_max_value,third_max_datetime,fourth_max_value,fourth_max_datetime,ninety_nine_percentile,ninety_eight_percentile,ninety_five_percentile,ninety_percentile,seventy_five_percentile,fifty_percentile,ten_percentile,local_site_name,address,state_name,county_name,city_name,cbsa_name,date_of_last_change
37,21,34,88403,5,35.6075,-82.583333,WGS84,Sulfate PM2.5 LC,24 HOUR,Observed Values,Met One SASS Nylon - Ion Chromatography,2010,Micrograms/cubic meter (LC),No Events,57,93,Y,57,61,0,4,Certification not required,0,2.620018,1.272536,6.29,2010-07-31 00:00:00,5.2,2010-07-01 00:00:00,4.95,2010-08-12 00:00:00,4.91,2010-08-24 00:00:00,6.29,5.2,4.95,4.24,3.6,2.31,1.03,Board Of Ed. Bldg.,175 BINGHAM ROAD,North Carolina,Buncombe,Asheville,Asheville NC,2011-04-14
48,251,1008,61101,1,32.469701,-97.169271,WGS84,Wind Speed - Scalar,1 HOUR,Observed Values,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,2010,Knots,No Events,922,99,Y,38,39,0,3,Certification not required,0,6.976573,3.785118,16.1,2010-11-24 11:00:00,15.9,2010-11-24 09:00:00,15.7,2010-11-28 14:00:00,15.3,2010-12-09 14:00:00,14.8,14.3,13.4,12.2,10.2,6.7,2.0,Johnson County Luisa,2420 Luisa Ln,Texas,Johnson,Alvarado,Dallas-Fort Worth-Arlington TX,2016-04-23
4,25,2002,68105,1,34.595,-112.331,WGS84,Average Ambient Temperature,24 HOUR,Observed Values,R & P Model 2000 PM-2.5 FEM Air Sampler - Electronic,2012,Degrees Centigrade,No Events,60,98,Y,59,61,0,3,Requested but not yet concurred,0,15.248333,8.361078,28.0,2012-07-08 00:00:00,27.5,2012-06-20 00:00:00,27.5,2012-07-02 00:00:00,26.8,2012-06-26 00:00:00,28.0,27.5,27.5,26.2,23.1,15.6,3.9,PRESCOTT VALLEY,7501 E. CIVIC CIRCLE PRESCOTT VALLEY,Arizona,Yavapai,Prescott Valley,Prescott AZ,2013-03-29
26,33,901,17151,6,46.493633,-84.364207,WGS84,Anthracene (TSP) STP,24 HOUR,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2007,Nanograms/cubic meter (25 C),No Events,55,92,N,53,60,0,2,Certification not required,0,0.300824,0.358727,1.74,2007-04-06 00:00:00,1.59,2007-02-05 00:00:00,1.05,2007-12-14 00:00:00,0.881,2007-08-22 00:00:00,1.74,1.59,1.05,0.722,0.4,0.198,0.0195,NORTH OF EASTERDAY AVENUE,LK SUPERIOR STATE UNIV650 W EASTERDAY A,Michigan,Chippewa,Sault Ste. Marie,Sault Ste. Marie MI,2012-08-10
4,19,1018,61101,1,32.425261,-111.06352,WGS84,Wind Speed - Scalar,1 HOUR,Observed Values,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,2010,Knots,No Events,8750,100,Y,365,365,0,10,Certification not required,0,5.224903,2.702177,21.2,2010-01-21 17:00:00,21.0,2010-01-21 22:00:00,20.8,2010-01-21 14:00:00,20.1,2010-08-07 00:00:00,14.5,12.9,10.4,8.7,6.3,4.8,2.3,TANGERINE,12101 N CAMINO DE OESTE TUCSON,Arizona,Pima,Marana,Tucson AZ,2016-04-23
8,123,8,68102,1,40.209387,-104.82405,WGS84,Sample Volume,24 HOUR,Observed Values,R & P Model 2025 PM-2.5 FEM Sequential Air Sampler - Calculation,2009,Cubic meter,No Events,120,98,Y,119,122,0,0,Certification not required,0,23.964167,0.268765,24.0,2009-01-01 00:00:00,24.0,2009-01-02 00:00:00,24.0,2009-01-04 00:00:00,24.0,2009-01-07 00:00:00,24.0,24.0,24.0,24.0,24.0,24.0,24.0,Platteville - Middle School,1004 MAIN ST.,Colorado,Weld,Platteville,Greeley CO,2017-04-18
50,7,7,11208,2,44.52839,-72.86884,WGS84,Deciview,24 HOUR,Observed Values,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - LRNC Method,2004,No Units,No Events,63,100,N,32,61,0,59,Certification not required,0,335.224127,149.392273,755.32,2004-01-28 00:00:00,685.17,2004-06-08 00:00:00,665.31,2004-03-01 00:00:00,661.2,2004-07-23 00:00:00,755.32,685.17,661.2,561.26,397.2,307.4,169.29,PROCTOR MAPLE RESEARCH CTR,58 HARVEY ROAD Underhill Vermont,Vermont,Chittenden,Underhill (Town of),Burlington-South Burlington VT,2011-03-25
25,13,8,43227,2,42.19438,-72.555112,WGS84,cis-2-Pentene,24 HOUR,Observed Values,6L PRESSURIZED CANISTER - PE8700;AUTO GC;SUBAMBIENT-DUAL FID,2007,Parts per billion Carbon,No Events,57,95,Y,57,60,0,3,Certification not required,0,0.02807,0.061975,0.2,2007-10-15 00:00:00,0.2,2007-11-26 00:00:00,0.2,2007-12-08 00:00:00,0.2,2007-12-14 00:00:00,0.2,0.2,0.2,0.1,0.0,0.0,0.0,WESTOVER AFB,ANDERSON RD AFB,Massachusetts,Hampden,Chicopee,Springfield MA,2016-03-04
48,201,1039,43202,3,29.670025,-95.128508,WGS84,Ethane,24 HOUR,Observed Values,Passivated Canister - Cryogenic Preconcentration GC/FID,2010,Parts per billion Carbon,No Events,55,90,Y,55,61,0,0,Certification not required,0,13.570545,6.567224,29.48,2010-01-26 00:00:00,28.26,2010-11-16 00:00:00,24.34,2010-09-29 00:00:00,23.58,2010-02-01 00:00:00,29.48,28.26,24.34,21.38,18.96,13.58,5.64,Houston Deer Park #2,4514 1/2 Durant St,Texas,Harris,Deer Park,Houston-The Woodlands-Sugar Land TX,2011-03-21
6,31,4,82301,1,36.10218,-119.566954,WGS84,Ammonium PM10 STP,24 HOUR,Observed Values,HI-VOL-SA/GMW1200 - ION CHROMATOCHRPH CONDUCTIMETRIC,1997,Micrograms/cubic meter (25 C),No Events,59,97,Y,57,61,0,4,Certification not required,0,1.155932,1.766671,8.2,1997-12-30 00:00:00,7.5,1997-12-25 00:00:00,6.7,1997-01-10 00:00:00,4.5,1997-02-09 00:00:00,8.2,7.5,6.7,3.2,1.3,0.5,0.1,Corcoran-Patterson,1520 PATTERSON AVE.,California,Kings,Corcoran,Hanford-Corcoran CA,2016-03-09
25,1,2,88109,1,41.975804,-70.023598,WGS84,Bromine PM2.5 LC,24 HOUR,Observed Values,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - X-Ray Fluorescence,2011,Micrograms/cubic meter (LC),No Events,116,96,Y,116,121,0,5,Certification not required,0,0.002479,0.001266,0.0062,2011-11-14 00:00:00,0.0061,2011-02-14 00:00:00,0.006,2011-02-17 00:00:00,0.0059,2011-02-05 00:00:00,0.0061,0.006,0.0055,0.004,0.0033,0.0022,0.0011,TRURO NATIONAL SEASHORE,FOX BOTTOM AREA,Massachusetts,Barnstable,Truro,Barnstable Town MA,2015-07-22
18,51,10,42601,1,38.276323,-87.552938,WGS84,Nitric oxide (NO),1 HOUR,Observed Values,INSTRUMENTAL - CHEMILUMINESCENCE,2004,Parts per billion,No Events,8335,95,Y,361,366,0,449,Certification not required,0,1.939172,6.378116,169.0,2004-02-17 05:00:00,157.0,2004-03-15 06:00:00,130.0,2004-02-17 06:00:00,78.0,2004-09-30 05:00:00,30.0,20.0,10.0,5.0,1.0,0.0,0.0,TOYOTA SITE,CR 550 S,Indiana,Gibson,Princeton,Evansville IN-KY,2011-01-16
50,7,7,43804,6,44.52839,-72.86884,WGS84,Carbon tetrachloride,24 HOUR,Observed Values,CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC,1998,Parts per billion Carbon,No Events,32,52,N,31,61,0,0,Certification not required,0,0.085313,0.018662,0.12,1998-09-02 00:00:00,0.11,1998-08-09 00:00:00,0.11,1998-11-25 00:00:00,0.11,1998-12-07 00:00:00,0.12,0.12,0.11,0.11,0.1,0.09,0.07,PROCTOR MAPLE RESEARCH CTR,58 HARVEY ROAD Underhill Vermont,Vermont,Chittenden,Underhill (Town of),Burlington-South Burlington VT,2015-07-22
29,510,85,88167,6,38.656429,-90.198348,NAD83,Zinc PM2.5 LC,24 HOUR,Observed Values,Met One SASS Teflon - Energy Dispersive XRF,2015,Micrograms/cubic meter (LC),No Events,121,100,Y,121,121,0,0,Certification not required,0,0.013043,0.01021,0.0471,2015-01-30 00:00:00,0.0424,2015-10-30 00:00:00,0.0422,2015-04-27 00:00:00,0.039,2015-09-24 00:00:00,0.0424,0.0422,0.0362,0.0292,0.0179,0.0101,0.0032,Blair Street,BLAIR STREET: 3247 Blair Street St. Louis MO 63107,Missouri,St. Louis City,St. Louis,St. Louis MO-IL,2016-07-26
48,439,1002,45204,2,32.805818,-97.356568,WGS84,o-Xylene,3 HOURS,Observed Values,6L PRESSURIZED CANISTER - DUAL FID - PAMS,1993,Parts per billion Carbon,No Events,4,0,N,0,214,0,0,Certification not required,0,1.225,1.084358,2.6,1993-06-11 05:00:00,1.4,1993-08-06 05:00:00,0.9,1993-07-08 05:00:00,0.0,1993-09-03 05:00:00,2.6,2.6,2.6,2.6,2.6,1.4,0.0,Fort Worth Northwest,3317 Ross Ave,Texas,Tarrant,Fort Worth,Dallas-Fort Worth-Arlington TX,2012-11-28
24,5,3001,43824,1,39.310833,-76.474444,WGS84,Trichloroethylene,24 HOUR,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2007,Parts per billion Carbon,No Events,59,98,Y,59,60,0,0,Certification not required,0,0.001017,0.007811,0.06,2007-09-21 00:00:00,0.0,2007-01-06 00:00:00,0.0,2007-01-12 00:00:00,0.0,2007-01-18 00:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,Baltimore-Columbia-Towson MD,2015-07-22
41,39,2013,68101,1,43.744352,-122.480487,WGS84,Sample Flow Rate- CV,24 HOUR,Observed Values,R & P Model 2025 PM2.5 Sequent - Calculation,1999,Percent,No Events,317,100,Y,60,61,0,0,Certification not required,0,0.24795,0.225938,1.3,1999-11-13 00:00:00,1.1,1999-11-12 00:00:00,0.8,1999-01-27 00:00:00,0.8,1999-02-01 00:00:00,0.8,0.7,0.6,0.5,0.4,0.3,0.0,Oakridge - (OAK),47674 SCHOOL ST. OAKRIDGE,Oregon,Lane,Oakridge,Eugene OR,2016-03-12
30,49,18,88101,1,46.603824,-112.036109,WGS84,PM2.5 - Local Conditions,24 HOUR,Quarterly Means of Daily Means,BGI Models PQ200-VSCC or PQ200A-VSCC - Gravimetric,2004,Micrograms/cubic meter (LC),No Events,112,92,Y,112,122,0,10,Certified,0,7.697321,7.786445,48.0,2004-01-07 00:00:00,44.7,2004-01-13 00:00:00,32.9,2004-02-27 00:00:00,30.1,2004-12-29 00:00:00,44.7,32.9,22.3,14.8,9.3,5.4,2.2,Helena Lincoln School,LINCOLN SCHOOL PARKING LOT 1325 POPLAR,Montana,Lewis and Clark,Helena,Helena MT,2015-04-02
27,137,7549,43826,1,46.77107,-92.11732,WGS84,11-Dichloroethylene,24 HOUR,Observed Values,SS-CANISTER-PRESSURIZED - CAPILLARY GC ITD MASS SPECTRO,2010,Parts per billion Carbon,No Events,51,84,N,51,61,0,1,Certification not required,0,0.0,0.0,0.0,2010-01-14 00:00:00,0.0,2010-01-20 00:00:00,0.0,2010-01-26 00:00:00,0.0,2010-02-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Michigan St.,1532 W. Michigan St.,Minnesota,Saint Louis,Duluth,Duluth MN-WI,2012-10-23
35,45,19,68105,2,36.774162,-108.165034,WGS84,Average Ambient Temperature,24 HOUR,Observed Values,R & P Model 2025 PM2.5 Sequent - Electronic,2014,Degrees Centigrade,No Events,41,67,N,33,61,0,4,Certification not required,0,10.241463,9.125239,29.6,2014-07-22 00:00:00,26.9,2014-07-10 00:00:00,26.4,2014-06-25 00:00:00,26.3,2014-05-29 00:00:00,29.6,29.6,26.4,24.8,15.3,7.4,1.6,Farmington Environment Department Office,3400 Messina Drive Suite 5000 Farmington New Mexico 87402,New Mexico,San Juan,Farmington,Farmington NM,2015-03-25
6,37,5501,43441,1,33.94156,-118.3658,WGS84,Methyl methacrylate,24 HOUR,Observed Values,Canister Subambient Pressure - Multi Detector GC,2010,Parts per billion Carbon,No Events,10,16,N,7,61,0,3,Certification not required,0,0.0,0.0,0.0,2010-01-29 00:00:00,0.0,2010-02-04 00:00:00,0.0,2010-02-07 00:00:00,0.0,2010-02-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Felton Elementary School,10417 Felton Ave,California,Los Angeles,Lennox,Los Angeles-Long Beach-Anaheim CA,2012-09-26
27,109,5008,88101,1,43.996908,-92.450366,WGS84,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Andersen RAAS2.5-100 PM2.5 SAM w/WINS - GRAVIMETRIC,2006,Micrograms/cubic meter (LC),No Events,85,70,N,85,122,0,5,Certification not required,0,8.842353,5.172417,29.3,2006-03-30 00:00:00,28.6,2006-03-09 00:00:00,26.3,2006-11-25 00:00:00,19.0,2006-01-11 00:00:00,29.3,28.6,15.0,14.3,11.1,8.2,3.3,Ben Franklin School,1801 9th Ave. SE,Minnesota,Olmsted,Rochester,Rochester MN,2015-04-01
17,113,2003,68108,1,40.518735,-88.996896,WGS84,Average Ambient Pressure,24 HOUR,Observed Values,R & P Model 2000 PM2.5 Sampler - Barometric Sensor,2007,Millimeters (mercury),No Events,96,100,Y,59,60,0,0,Certification not required,0,744.125,4.950811,756.0,2007-02-05 00:00:00,756.0,2007-09-15 00:00:00,756.0,2007-11-23 00:00:00,755.0,2007-11-29 00:00:00,756.0,756.0,753.0,750.0,747.0,744.0,739.0,ISU HARRIS PHYSICAL PLANT,MAIN & GREGORY,Illinois,McLean,Normal,Bloomington IL,2010-03-07
6,37,1103,88167,11,34.06659,-118.22688,WGS84,Zinc PM2.5 LC,24 HOUR,Observed Values,Met One SASS Teflon - Energy Dispersive XRF,2007,Micrograms/cubic meter (LC),No Events,52,87,N,52,60,0,8,Certification not required,0,0.011504,0.013322,0.0805,2007-02-05 00:00:00,0.0458,2007-01-24 00:00:00,0.0359,2007-01-18 00:00:00,0.0284,2007-01-12 00:00:00,0.0805,0.0458,0.0359,0.0236,0.0136,0.0075,0.001,Los Angeles-North Main Street,1630 N MAIN ST LOS ANGELES,California,Los Angeles,Los Angeles,Los Angeles-Long Beach-Anaheim CA,2016-03-09
2,20,18,68105,1,61.205861,-149.824602,WGS84,Average Ambient Temperature,24 HOUR,Observed Values,R & P Model 2000 PM2.5 Sampler - Electronic,2004,Degrees Centigrade,No Events,122,100,Y,61,61,0,0,Certification not required,0,3.089344,10.326519,21.5,2004-07-08 00:00:00,20.9,2004-07-11 00:00:00,20.5,2004-06-26 00:00:00,19.5,2004-08-16 00:00:00,20.9,20.5,17.9,16.1,11.8,3.4,-11.7,GARDEN/TRINITY CHRISTIAN CHURCH,3000 EAST 16TH AVENUE,Alaska,Anchorage,Anchorage,Anchorage AK,2010-03-06
6,19,5001,43285,1,36.819111,-119.717356,WGS84,2-Methylpentane,3 HOURS,Observed Values,SS Canister Pressurized - Preconcentrator GC/FID/MSD,2016,Parts per billion Carbon,No Events,142,29,N,0,122,0,2,Certification not required,0,0.608451,0.45312,2.8,2016-07-29 05:00:00,2.1,2016-08-16 05:00:00,1.9,2016-06-02 05:00:00,1.9,2016-06-28 05:00:00,2.1,1.9,1.6,1.2,0.7,0.4,0.2,Clovis-Villa,908 N VILLA AVE CLOVIS,California,Fresno,Clovis,Fresno CA,2016-09-28
5,119,7,68107,5,34.756189,-92.281296,WGS84,Sample Max Baro Pressure,24 HOUR,Observed Values,Met One SASS - Barometric Sensor,2009,Millimeters (mercury),No Events,61,100,Y,61,61,0,0,Certification not required,0,755.901639,1.97235,760.0,2009-03-02 00:00:00,760.0,2009-12-15 00:00:00,759.0,2009-01-01 00:00:00,759.0,2009-01-13 00:00:00,760.0,760.0,759.0,759.0,757.0,756.0,754.0,PARR,PIKE AVE AT RIVER ROAD,Arkansas,Pulaski,North Little Rock,Little Rock-North Little Rock-Conway AR,2010-04-13
45,1,1,45806,1,34.325318,-82.386376,WGS84,13-Dichlorobenzene,24 HOUR,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2003,Parts per billion Carbon,No Events,4,40,N,4,10,0,1,Certification not required,0,0.0,0.0,0.0,2003-01-09 00:00:00,0.0,2003-01-21 00:00:00,0.0,2003-02-14 00:00:00,0.0,2003-02-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUE WEST,59 JIM SCOTT LANE [Due West],South Carolina,Abbeville,Due West,Greenwood SC,2016-03-09
6,37,1002,42401,2,34.17605,-118.31712,WGS84,Sulfur dioxide,1 HOUR,Daily maximum 1-hour average,INSTRUMENTAL - ULTRA VIOLET STIMULATED FLUORESCNC,1998,Parts per billion,No Events,8379,96,Y,365,365,0,92,Certified,0,2.69589,1.880528,10.0,1998-01-01 15:00:00,10.0,1998-04-02 13:00:00,10.0,1998-08-10 05:00:00,10.0,1998-09-02 09:00:00,10.0,7.0,5.0,5.0,4.0,3.0,0.0,Burbank,228 W. PALM AVE. BURBANK,California,Los Angeles,Burbank,Los Angeles-Long Beach-Anaheim CA,2010-10-16
17,31,4201,43242,9,42.139996,-87.799227,WGS84,Cyclopentane,24 HOUR,Observed Values,SS CANISTER PRESSURIZED - CRYOGENIC PRECONCENTRATION GC/FID,2005,Parts per billion Carbon,No Events,5,8,N,5,61,0,0,Certification not required,0,0.254,0.147411,0.51,2005-07-03 00:00:00,0.24,2005-06-03 00:00:00,0.19,2005-05-28 00:00:00,0.19,2005-06-27 00:00:00,0.51,0.51,0.51,0.51,0.24,0.19,0.14,NORTHBROOK WATER PLANT,750 DUNDEE ROAD,Illinois,Cook,Northbrook,Chicago-Naperville-Elgin IL-IN-WI,2010-03-06
6,67,10,88113,5,38.558228,-121.492981,WGS84,Cobalt PM2.5 LC,24 HOUR,Observed Values,Met One SASS Teflon - Energy Dispersive XRF,2015,Micrograms/cubic meter (LC),No Events,60,98,Y,58,61,0,9,Certification not required,0,0.0021,0.00044,0.004,2015-01-06 00:00:00,0.004,2015-09-09 00:00:00,0.004,2015-10-27 00:00:00,0.002,2015-01-12 00:00:00,0.004,0.004,0.004,0.002,0.002,0.002,0.002,Sacramento-1309 T Street,1309 T ST. SACRAMENTO CA. 95814,California,Sacramento,Sacramento,Sacramento--Roseville--Arden-Arcade CA,2016-02-25
1,113,1,88388,5,32.472136,-85.005028,NAD83,OP CSN_Rev Unadjusted PM2.5 LC TOT,24 HOUR,Observed Values,Multiple Methods Used,2015,Micrograms/cubic meter (LC),No Events,57,95,Y,57,60,0,2,Certification not required,0,0.646596,0.358278,1.814,2015-12-08 00:00:00,1.601,2015-12-20 00:00:00,1.54,2015-10-15 00:00:00,1.21,2015-11-14 00:00:00,1.814,1.601,1.54,1.13,0.839,0.605,0.267,PHENIX CITY,1319 9th Avenue Phenix City AL 36837,Alabama,Russell,Phenix City,Columbus GA-AL,2017-02-10
25,13,8,43285,3,42.19438,-72.555112,WGS84,2-Methylpentane,24 HOUR,Observed Values,6L PRESSURIZED CANISTER - PE8700;AUTO GC;SUBAMBIENT-DUAL FID,2011,Parts per billion Carbon,No Events,16,26,N,16,61,0,0,Certification not required,0,0.3,0.17127,0.8,2011-01-27 00:00:00,0.5,2011-10-18 00:00:00,0.4,2011-08-07 00:00:00,0.4,2011-08-31 00:00:00,0.8,0.8,0.8,0.5,0.4,0.3,0.1,WESTOVER AFB,ANDERSON RD AFB,Massachusetts,Hampden,Chicopee,Springfield MA,2016-03-06
42,3,8,88109,6,40.46542,-79.960757,WGS84,Bromine PM2.5 LC,24 HOUR,Observed Values,Met One SASS Teflon - Energy dispersive XRF,2003,Micrograms/cubic meter (LC),No Events,106,88,Y,105,121,0,10,Certification not required,0,0.004413,0.003046,0.0204,2003-09-06 00:00:00,0.0123,2003-03-01 00:00:00,0.0114,2003-11-11 00:00:00,0.011,2003-11-05 00:00:00,0.0123,0.0114,0.0102,0.0083,0.0055,0.004,0.001,Lawrenceville,301 39th St Pittsburgh PA 15201 (Lawrenceville),Pennsylvania,Allegheny,Pittsburgh,Pittsburgh PA,2016-03-21
28,75,3,68107,1,32.364565,-88.731491,WGS84,Sample Max Baro Pressure,24 HOUR,Observed Values,R & P Model 2025 PM2.5 Sequent - Barometric Sensor,2012,Millimeters (mercury),No Events,85,100,Y,46,61,0,20,Certification not required,0,756.388235,3.625617,768.0,2012-02-12 00:00:00,763.0,2012-01-04 00:00:00,763.0,2012-01-28 00:00:00,763.0,2012-11-17 00:00:00,768.0,763.0,763.0,762.0,759.0,756.0,752.0,Meridian,Hwy 19 and 53rd Ave,Mississippi,Lauderdale,Meridian,Meridian MS,2013-01-30
6,19,8,84112,5,36.781333,-119.77319,WGS84,Chromium PM2.5 STP,24 HOUR,Observed Values,LO-VOL-DICHOTOMOUS-SA246B-IN - X-RAY FLUORESCENCE,1994,Micrograms/cubic meter (25 C),No Events,54,89,N,46,61,0,0,Certification not required,0,0.001167,0.000505,0.003,1994-02-01 00:00:00,0.003,1994-12-08 00:00:00,0.003,1994-12-22 00:00:00,0.002,1994-11-10 00:00:00,0.003,0.003,0.003,0.002,0.001,0.001,0.001,3425 N FIRST ST FRESNO,3425 N FIRST ST FRESNO,California,Fresno,Fresno,Fresno CA,2016-02-26
22,15,8,88154,5,32.53626,-93.74891,WGS84,Selenium PM2.5 LC,24 HOUR,Observed Values,URG MASS400 Teflon WINS - Energy Dispersive XRF,2004,Micrograms/cubic meter (LC),No Events,56,92,Y,56,61,0,5,Certification not required,0,0.000863,0.000639,0.0024,2004-01-22 00:00:00,0.0024,2004-12-17 00:00:00,0.0022,2004-10-30 00:00:00,0.0018,2004-08-01 00:00:00,0.0024,0.0024,0.0022,0.0016,0.0012,0.001,0.0,Shreveport / Airport,1425 Airport Drive,Louisiana,Bossier,Shreveport,Shreveport-Bossier City LA,2016-02-26
18,65,3,88172,5,40.009525,-85.523455,WGS84,Terbium PM2.5 LC,24 HOUR,Observed Values,Met One SASS Teflon - Energy Dispersive XRF,2007,Micrograms/cubic meter (LC),No Events,60,100,Y,60,60,0,0,Certified,0,5e-05,0.000287,0.002,2007-05-18 00:00:00,0.001,2007-12-08 00:00:00,0.0,2007-01-06 00:00:00,0.0,2007-01-12 00:00:00,0.002,0.001,0.0,0.0,0.0,0.0,0.0,Mechanicsburg- Shenandoah HS/ behind the football field,7354 W. US 36/ SHENANDOAH H.S.- MIDDLETON,Indiana,Henry,Middletown,New Castle IN,2016-03-22
6,65,8001,84154,5,33.99958,-117.41601,WGS84,Selenium PM2.5 STP,24 HOUR,Observed Values,LO-VOL-DICHOTOMOUS-SA246B-IN - X-RAY FLUORESCENCE,1995,Micrograms/cubic meter (25 C),No Events,46,75,N,45,61,0,0,Certification not required,0,0.001022,0.000147,0.002,1995-07-26 00:00:00,0.001,1995-01-03 00:00:00,0.001,1995-01-09 00:00:00,0.001,1995-01-15 00:00:00,0.002,0.002,0.001,0.001,0.001,0.001,0.001,Rubidoux,5888 MISSION BLVD. RUBIDOUX,California,Riverside,Rubidoux,Riverside-San Bernardino-Ontario CA,2016-02-26
48,355,30,43246,1,27.808082,-97.434714,WGS84,2-Methyl-1-pentene,24 HOUR,Observed Values,6L SUBATM CANISTER - Entech Precon-  GC/FID/MSD,1998,Parts per billion Carbon,No Events,30,59,N,28,51,0,0,Certification not required,0,0.816667,3.00403,15.9,1998-09-26 00:00:00,5.0,1998-09-20 00:00:00,1.5,1998-08-27 00:00:00,1.0,1998-08-21 00:00:00,15.9,15.9,5.0,1.5,0.0,0.0,0.0,THIS IS THE CORPUS CHRISTI POTH SITE/NEAR THE COASTAL REFINERY CO.,POTH LANE NEAR OAK PARK AREA,Texas,Nueces,Corpus Christi,Corpus Christi TX,2016-03-04
6,73,1,62107,1,32.631231,-117.059075,WGS84,Indoor Temperature,1 HOUR,Observed Values,Instrumental - 3 Element thermistor,2009,Degrees Fahrenheit,No Events,8756,100,Y,365,365,0,4,Certification not required,0,76.249452,1.648654,80.6,2009-06-22 10:00:00,80.6,2009-07-01 08:00:00,80.6,2009-07-05 07:00:00,80.6,2009-07-05 08:00:00,78.8,78.8,78.8,78.8,77.0,77.0,73.4,Chula Vista,80 E. 'J' ST. CHULA VISTA,California,San Diego,Chula Vista,San Diego-Carlsbad CA,2010-03-13
36,81,124,45213,2,40.73614,-73.82153,WGS84,p-Ethyltoluene,24 HOUR,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2013,Parts per billion Carbon,No Events,60,98,Y,60,61,0,1,Certification not required,0,0.136667,0.091996,0.4,2013-04-10 00:00:00,0.4,2013-10-19 00:00:00,0.3,2013-02-15 00:00:00,0.3,2013-04-16 00:00:00,0.4,0.4,0.3,0.3,0.2,0.1,0.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,New York-Newark-Jersey City NY-NJ-PA,2016-03-08
26,161,8,88184,5,42.240565,-83.599602,WGS84,Sodium PM2.5 LC,24 HOUR,Observed Values,Met One SASS Teflon - Energy Dispersive XRF,2008,Micrograms/cubic meter (LC),No Events,27,93,N,27,29,0,2,Certification not required,0,0.039704,0.0635,0.284,2008-01-31 00:00:00,0.149,2008-01-19 00:00:00,0.134,2008-06-05 00:00:00,0.089,2008-04-24 00:00:00,0.284,0.284,0.149,0.134,0.047,0.018,0.0,TOWNER ST SOUTH; 2 LANE RESIDENIAL - HOSPITAL,555 TOWNER ST,Michigan,Washtenaw,Ypsilanti,Ann Arbor MI,2016-03-09
45,45,8,12126,2,34.838814,-82.402918,WGS84,Iron (TSP) STP,24 HOUR,Observed Values,HI-VOL - ATOMIC ABSORPTION,1989,Micrograms/cubic meter (25 C),No Events,13,30,N,13,44,0,0,Certification not required,0,0.180769,0.099286,0.41,1989-10-13 00:00:00,0.29,1989-10-25 00:00:00,0.25,1989-08-02 00:00:00,0.19,1989-07-09 00:00:00,0.41,0.41,0.41,0.29,0.19,0.18,0.04,GREENVILLE HEALTH DEPT,91 WAKEFIELD STREET/ 110 THRUSTON STREET [Greenville Health Department],South Carolina,Greenville,Greenville,Greenville-Anderson-Mauldin SC,2010-04-25
48,201,803,43804,1,29.764788,-95.178538,WGS84,Carbon tetrachloride,24 HOUR,Observed Values,Passivated Canister - Cryogenic Preconcentration GC/MS,2013,Parts per billion Carbon,No Events,59,97,Y,59,61,0,0,Certification not required,0,0.094237,0.040266,0.21,2013-05-10 00:00:00,0.16,2013-05-22 00:00:00,0.14,2013-11-06 00:00:00,0.13,2013-05-16 00:00:00,0.21,0.16,0.14,0.13,0.11,0.1,0.0,HRM #3 Haden Rd,1504 1/2 Haden Road,Texas,Harris,Houston,Houston-The Woodlands-Sugar Land TX,2014-03-25
28,47,8,43844,6,30.390369,-89.049778,WGS84,Hexachlorobutadiene,24 HOUR,Observed Values,Canister Subambient Pressure - Multi Detector GC,2008,Parts per billion Carbon,No Events,10,3,N,10,366,0,1,Certification not required,0,0.0,0.0,0.0,2008-01-01 00:00:00,0.0,2008-01-13 00:00:00,0.0,2008-01-19 00:00:00,0.0,2008-01-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gulfport Youth Court,47 Maple Street,Mississippi,Harrison,Gulfport,Gulfport-Biloxi-Pascagoula MS,2012-10-05
