id,cause_of_death,region_origin,dead,incident_region,date,source,reliability,lat,lon
163159,Starvation Dehydration Harsh_weather_lack_of_adequate_shelter Excessive_physical_abuse,Horn of Africa,32.0,North Africa,18/01/2017,Regional Mixed Migration Secretariat,Partially Verified,32.75708047,13.20257201
163160,Sickness_and_lack_of_access_to_medicines,Horn of Africa,1.0,Horn of Africa,19/01/2017,Regional Mixed Migration Secretariat,Partially Verified,9.342515104,42.80393491
163161,Excessive_physical_abuse,Horn of Africa,1.0,North Africa,19/01/2017,Regional Mixed Migration Secretariat,Partially Verified,18.02798191,33.99118326
163162,Vehicle_Accident,Horn of Africa,1.0,North Africa,19/01/2017,Regional Mixed Migration Secretariat,Partially Verified,14.33748455,31.4395986
163163,Sickness_and_lack_of_access_to_medicines Harsh_weather_lack_of_adequate_shelter,Horn of Africa,2.0,North Africa,21/01/2017,Regional Mixed Migration Secretariat,Partially Verified,20.71779119,29.38431098
163164,Harsh_weather_lack_of_adequate_shelter,Horn of Africa,1.0,North Africa,21/01/2017,Regional Mixed Migration Secretariat,Partially Verified,24.09733008,32.90372894
163165,Sickness_and_lack_of_access_to_medicines Harsh_weather_lack_of_adequate_shelter,Horn of Africa,1.0,North Africa,22/01/2017,Regional Mixed Migration Secretariat,Partially Verified,21.7687862,31.28213471
163166,Excessive_physical_abuse,Horn of Africa,1.0,North Africa,07/02/2017,Regional Mixed Migration Secretariat,Partially Verified,15.23469991,36.50279726
163167,Sickness_and_lack_of_access_to_medicines Starvation Excessive_physical_abuse Sexual_abuse,Horn of Africa,5.0,North Africa,08/02/2017,Regional Mixed Migration Secretariat,Partially Verified,24.09395625,32.92836235
163168,Starvation,Horn of Africa,3.0,North Africa,09/02/2017,Regional Mixed Migration Secretariat,Partially Verified,26.41790759,20.4523813
163169,Shot_or_Stabbed,Horn of Africa,1.0,Horn of Africa,10/02/2017,Regional Mixed Migration Secretariat,Partially Verified,14.77947539,36.66221696
163170,Sickness_and_lack_of_access_to_medicines,Horn of Africa,1.0,North Africa,14/02/2017,Regional Mixed Migration Secretariat,Partially Verified,15.58912147,32.56037851
163171,Sickness_and_lack_of_access_to_medicines Starvation Excessive_physical_abuse Sexual_abuse,Horn of Africa,1.0,North Africa,13/02/2017,Regional Mixed Migration Secretariat,Partially Verified,15.541731,32.51471658
163172,Sickness_and_lack_of_access_to_medicines Starvation Excessive_physical_abuse Sexual_abuse,Horn of Africa,1.0,North Africa,13/02/2017,Regional Mixed Migration Secretariat,Partially Verified,24.10232798,32.9041581
163173,Sickness_and_lack_of_access_to_medicines,Horn of Africa,1.0,Horn of Africa,16/02/2017,Regional Mixed Migration Secretariat,Partially Verified,9.591524663,41.87121435
163174,Sickness_and_lack_of_access_to_medicines Starvation Excessive_physical_abuse,Horn of Africa,3.0,North Africa,17/02/2017,Regional Mixed Migration Secretariat,Partially Verified,18.64524427,31.95602592
163175,Vehicle_Accident,Horn of Africa,3.0,North Africa,17/02/2017,Regional Mixed Migration Secretariat,Partially Verified,24.09917523,32.90269898
163176,Excessive_physical_abuse,Horn of Africa,1.0,Horn of Africa,19/02/2017,Regional Mixed Migration Secretariat,Partially Verified,9.516009947,45.54511701
163177,Presumed drowning,South America,2.0,U.S./Mexico Border,12/03/2017,El manana,Partially Verified,26.10225929,-98.30138872
163546,Vehicle_Accident,Horn of Africa,4.0,North Africa,16/01/2017,Regional Mixed Migration Secretariat,Partially Verified,14.09059761,35.27672093
163547,Sickness_and_lack_of_access_to_medicines Starvation Excessive_physical_abuse Sexual_abuse,Horn of Africa,6.0,North Africa,16/01/2017,Regional Mixed Migration Secretariat,Partially Verified,21.9092717,29.79207985
163548,Shot_or_Stabbed,Horn of Africa,1.0,Horn of Africa,17/01/2017,Regional Mixed Migration Secretariat,Partially Verified,15.16954566,36.47997954
163549,Vehicle_Accident,Horn of Africa,2.0,North Africa,18/01/2017,Regional Mixed Migration Secretariat,Partially Verified,14.12107092,35.47557321
163550,Starvation Dehydration Vehicle_Accident,Horn of Africa,10.0,North Africa,18/01/2017,Regional Mixed Migration Secretariat,Partially Verified,25.30916881,20.66859148
163551,Sickness_and_lack_of_access_to_medicines,Horn of Africa,1.0,North Africa,18/01/2017,Regional Mixed Migration Secretariat,Partially Verified,15.57230172,32.52467294
163552,Sickness_and_lack_of_access_to_medicines Starvation Harsh_weather_lack_of_adequate_shelter Excessive_physical_abuse,Horn of Africa,7.0,North Africa,19/01/2017,Regional Mixed Migration Secretariat,Partially Verified,12.1718829,33.33278568
163553,Other,Horn of Africa,9.0,Sub-Saharan Africa,19/01/2017,Regional Mixed Migration Secretariat,Partially Verified,-19.81668676,34.84103062
163554,Vehicle_Accident,Horn of Africa,3.0,Sub-Saharan Africa,19/01/2017,Regional Mixed Migration Secretariat,Partially Verified,-10.7,37.783333
163555,Shot_or_Stabbed,Horn of Africa,1.0,North Africa,19/01/2017,Regional Mixed Migration Secretariat,Partially Verified,17.70539079,33.98676166
163556,Harsh_weather_lack_of_adequate_shelter Vehicle_Accident,Horn of Africa,2.0,North Africa,19/01/2017,Regional Mixed Migration Secretariat,Partially Verified,17.70434915,33.98245424
163557,Dehydration Harsh_weather_lack_of_adequate_shelter,Horn of Africa,1.0,Horn of Africa,27/01/2017,Regional Mixed Migration Secretariat,Partially Verified,17.8022213,38.55509086
163558,Other,Horn of Africa,5.0,North Africa,30/01/2017,Regional Mixed Migration Secretariat,Partially Verified,15.44221396,36.41460856
163559,Sickness_and_lack_of_access_to_medicines Starvation Excessive_physical_abuse,Horn of Africa,3.0,North Africa,01/02/2017,Regional Mixed Migration Secretariat,Partially Verified,24.07420364,33.11643073
163560,Sickness_and_lack_of_access_to_medicines,Horn of Africa,6.0,Horn of Africa,12/02/2017,Regional Mixed Migration Secretariat,Partially Verified,15.09108273,42.24269606
163561,Vehicle_Accident,Horn of Africa,7.0,North Africa,13/02/2017,Regional Mixed Migration Secretariat,Partially Verified,24.09741861,32.90759133
163946,Harsh_weather_lack_of_adequate_shelter Suffocation,Horn of Africa,2.0,North Africa,18/02/2017,Regional Mixed Migration Secretariat,Partially Verified,21.07558299,31.69143989
163947,Sickness_and_lack_of_access_to_medicines Starvation Suffocation Excessive_physical_abuse Shot_or_Stabbed,Horn of Africa,7.0,North Africa,22/02/2017,Regional Mixed Migration Secretariat,Partially Verified,32.89150139,13.22005406
164346,Hit by train,Central America & Mexico,1.0,Central America incl. Mexico,14/03/2017,Puente Libre,Partially Verified,16.2880672,-94.2016289
164746,Shot by Apache helicopter,Horn of Africa,42.0,Horn of Africa,15/03/2017,"IOM Yemen, UNHCR",Verified,20.82792359,38.11833438
164747,Shot,Horn of Africa,2.0,Horn of Africa,18/03/2017,UNHCR,Verified,13.56456056,47.80761408
165146,Beaten to death on train,Central America & Mexico,1.0,Central America incl. Mexico,16/03/2017,Vanguardia,Partially Verified,25.42578624,-101.0160635
166347,Shot,Central America & Mexico,1.0,Central America incl. Mexico,19/03/2017,El Heraldo,Partially Verified,17.89621642,-93.95882671
166349,Drowning,Middle East/ South Asia,3.0,Middle East,25/03/2017,Rudaw,Partially Verified,36.95619513,44.31413258
166746,Hypothermia,Sub-Saharan Africa,5.0,Mediterranean,22/03/2017,IOM Italy,Partially Verified,32.93707389,12.50149227
166747,Violent robbery,Central America & Mexico,1.0,Central America incl. Mexico,22/03/2017,El Heraldo,Partially Verified,17.92736698,-93.00381294
166749,Presumed drowning,Middle East/ South Asia,11.0,Mediterranean,23/03/2017,Turkish Coast Guard via IOM Turkey,Verified,37.73891274,27.24144162
166750,Presumed drowning,Sub-Saharan Africa,1.0,Mediterranean,24/03/2017,IOM Libya,Verified,32.80431419,12.51110554
167146,Hit by vehicle,Central America & Mexico,1.0,Central America incl. Mexico,12/02/2017,Teotihuacan en Linea Diario,Partially Verified,19.70126742,-98.81995578
167546,Drowning,Central America & Mexico,1.0,U.S./Mexico Border,24/03/2017,La Prensa,Partially Verified,26.10794897,-98.308808
167547,Drowning,Sub-Saharan Africa,1.0,Mediterranean,27/03/2017,IOM Italy,Verified,32.85076208,12.49359608
167946,Fell from train,Central America & Mexico,2.0,Central America incl. Mexico,17/02/2017,Monitor Guaymas - Empalme - San Carlos,Partially Verified,28.02170442,-110.8600732
167949,Drowning,Central America & Mexico,1.0,U.S./Mexico Border,01/04/2017,Hoy Tamaulipas,Partially Verified,27.49486544,-99.51879195
168746,Unknow (skeletal remains),Central America & Mexico,1.0,U.S./Mexico Border,27/02/2017,Pima County Office of the Medical Examiner,Verified,31.80448376,-112.3385386
168747,Unknown (skeletal remains),Central America & Mexico,1.0,U.S./Mexico Border,06/03/2017,Pima County Office of the Medical Examinder,Verified,31.84068797,-112.3248071
168748,Unknown (skeletal remains),Central America & Mexico,1.0,U.S./Mexico Border,09/03/2017,Pima County Office of the Medical Examiner,Verified,31.78580838,-112.2671275
168749,Unknown (skeletal remains),Central America & Mexico,1.0,U.S./Mexico Border,09/03/2017,Pima County Office of the Medical Examiner,Verified,31.77179936,-112.3934703
168750,Unknown (skeletal remains),Central America & Mexico,1.0,U.S./Mexico Border,20/03/2017,Pima County Office of the Medical Examiner,Verified,31.81382003,-112.2561412
168751,Unknown (skeletal remains),Central America & Mexico,1.0,U.S./Mexico Border,20/03/2017,Pima County Office of the Medical Examiner,Verified,31.73910342,-112.0474009
169146,Unknown (skeletal remains),Central America & Mexico,1.0,U.S./Mexico Border,14/03/2017,Pima County Office of the Medical Examiner,Verified,31.73910342,-112.1078257
169147,Unknown (skeletal remains),Central America & Mexico,1.0,U.S./Mexico Border,23/03/2017,Pima County Office of the Medical Examiner,Verified,31.80915201,-111.7727427
169546,Vehicle accident,Central America & Mexico,1.0,Central America incl. Mexico,18/03/2017,La Journada,Partially Verified,16.07270015,-92.03708735
169547,Train accident,South America,1.0,Central America incl. Mexico,04/04/2017,UnoTV,Partially Verified,19.9757672,-99.16885753
169946,Murdered,Central America & Mexico,2.0,Central America incl. Mexico,19/03/2017,Pulso Sureste,Partially Verified,18.12024746,-94.44237206
170378,Hit by train,Central America & Mexico,1.0,Central America incl. Mexico,18/03/2016,Trafico ZMG,Partially Verified,20.69718115,-103.4495427
170379,Dehydration,Central America & Mexico,1.0,U.S./Mexico Border,14/05/2016,Ariete Caborca,Partially Verified,31.10217325,-111.9936719
170380,Fell from train,Central America & Mexico,1.0,Central America incl. Mexico,16/05/2016,Periodico de manano Frontera,Partially Verified,28.00189378,-110.7981895
170381,Drowning,Central America & Mexico,1.0,U.S./Mexico Border,18/07/2016,El Manana Nuevo Laredo,Partially Verified,27.49504854,-99.52730568
170382,Fell from train,Central America & Mexico,1.0,Central America incl. Mexico,27/10/2016,Periodico Se Manalo Frontera,Partially Verified,27.12882944,-109.4703431
170383,Hyperthermia,Central America & Mexico,1.0,Central America incl. Mexico,20/04/2016,El Emparcial,Partially Verified,29.04085562,-111.0270914
170765,Fell from train,Central America & Mexico,1.0,Central America incl. Mexico,05/05/2016,Periodico de manano Frontera,Partially Verified,28.03599058,-110.7762169
171147,Sickness,Horn of Africa,1.0,Horn of Africa,11/04/2017,IOM Djibouti,Verified,11.91665592,43.17674551
171546,Drowning,Central America & Mexico,1.0,U.S./Mexico Border,10/04/2017,El Linea Directa,Partially Verified,26.09900815,-98.28408877
171947,Drowning,Sub-Saharan Africa,3.0,Mediterranean,11/04/2017,"Armada Espagnola, Diario Sur",Verified,35.93824053,-3.022896526
171949,Drowning,Sub-Saharan Africa,5.0,Mediterranean,14/04/2017,IOM Libya,Partially Verified,32.90056237,13.68260541
171950,Drowning,Sub-Saharan Africa,13.0,Mediterranean,15/04/2017,IOM Italy,Verified,33.72822998,12.71642018
172346,Violence,Sub-Saharan Africa,1.0,North Africa,30/01/2015,MHub,Partially Verified,26.86893652,15.19824008
172754,Shot,South East Asia,1.0,Southeast Asia,12/04/2017,AFP,Partially Verified,20.83658383,92.33230551
172760,Hypothermia,Middle East,2.0,Europe,29/12/2015,Whales Online,Partially Verified,43.08029545,23.70361327
172763,Vehicle accident,South Asia,1.0,North Africa,30/08/2015,MHub,Partially Verified,27.80581822,12.34179477
173146,Presumed drowning,Central America & Mexico,1.0,U.S./Mexico Border,01/02/2017,Mi Morelia,Partially Verified,28.69796509,-100.5107391
173555,Hit by train,Central America & Mexico,1.0,Central America incl. Mexico,03/08/2015,La Policiaca,Partially Verified,22.44392716,-101.0744367
173556,Fell from train,Central America & Mexico,1.0,Central America incl. Mexico,01/09/2015,Periodico Se manalo Frontera,Partially Verified,27.34495556,-109.7568513
173563,Violence,Middle East/ South Asia,2.0,Middle East,29/09/2015,MHub,Partially Verified,36.8831112,49.00097456
174747,Harsh conditions,Middle East/ South Asia,1.0,Middle East,30/07/2014,MHub,Partially Verified,37.41495872,48.12206864
174748,Hypothermia,South Asia,1.0,Middle East,16/02/2017,Sozcu,Partially Verified,37.88930569,44.03569497
174749,Drowning,Central America & Mexico,1.0,U.S./Mexico Border,18/04/2017,Lider Informativo,Partially Verified,27.49798698,-99.51089553
175146,Shot,Central America & Mexico,1.0,U.S./Mexico Border,12/01/2017,Fundamentos,Partially Verified,27.36746137,-99.44711317
175147,Drowning,Sub-Saharan Africa,16.0,Mediterranean,23/04/2017,IOM Greece,Verified,39.36642085,26.12394822
175148,Drowning,Central America & Mexico,1.0,U.S./Mexico Border,19/04/2017,La Prensa,Partially Verified,27.4428464,-99.4968206
175151,Crushed,Mixed,4.0,Mediterranean,17/04/2017,IOM Italy,Partially Verified,33.43673238,16.34081821
175546,Hit by vehicle,Central America & Mexico,1.0,Central America incl. Mexico,09/04/2017,Presencia,Partially Verified,18.10335939,-94.39590227
175946,Vehicle accident,Middle East/ South Asia,1.0,Europe,23/04/2017,AP,Partially Verified,41.10828645,24.93716717
175948,Presumed violence,Sub-Saharan Africa,15.0,North Africa,25/04/2017,IOM Libya,Verified,30.9491909,14.0908847
175949,Unknown (Skeletal remains),Central America & Mexico,1.0,U.S./Mexico Border,16/04/2017,Pima County Office of the Medical Examiner,Verified,31.63159264,-111.8606333
175950,Unknown (Skeletal remains),Central America & Mexico,1.0,U.S./Mexico Border,25/04/2017,Pima County Office of the Medical Examiner,Partially Verified,31.90713086,-111.8221812
175951,Unknown (Skeletal remains),Central America & Mexico,1.0,U.S./Mexico Border,23/04/2017,Pima County Office of the Medical Examiner,Verified,31.65497514,-111.7947154
176746,Vehicle incident,South Asia,3.0,Middle East ,19/04/2017,The Refugee Voice,Partially Verified,30.49727449,57.65820146
176747,Unknown (Skeletal remains),Central America & Mexico,1.0,U.S./Mexico Border,20/04/2017,Pima County Office of the Medical Examiner,Verified,31.68770076,-111.7672496
176748,Unknown (Skeletal remains),Central America & Mexico,1.0,U.S./Mexico Border,23/04/2017,Pima County Office of the Medical Examiner,Verified,31.82315536,-112.3055796
176749,Unknown (Skeletal remains),Central America & Mexico,1.0,U.S./Mexico Border,25/04/2017,Pima County Office of the Medical Examiner,Partially Verified,31.7484463,-111.8935923
177546,Drowning,Central America & Mexico,1.0,U.S./Mexico Border,01/05/2017,Líder Informativo,Partially Verified,27.49539839,-99.49269942
177547,Drowning,Central America & Mexico,1.0,U.S./Mexico Border,01/05/2017,Lider Informativo,Partially Verified,27.48055088,-99.48016814
177548,Dehydration,Sub-Saharan Africa,8.0,North Africa,01/05/2017,VOA Afrique,Partially Verified,19.06434645,7.923608162
177947,Drowning,South America,1.0,U.S./Mexico Border,04/05/2017,La Tarde,Partially Verified,26.05676125,-98.20100466
178346,Shot,Sub-Saharan Africa,1.0,Mediterranean,04/05/2017,Reuters,Partially Verified,34.57463806,13.97847484
178746,Hit by train,Central America & Mexico,1.0,U.S./Mexico Border,06/05/2017,Expreso,Partially Verified,29.07461788,-110.9479555
178747,Drowning,Central America & Mexico,1.0,U.S./Mexico Border,07/05/2017,El Mañana,Partially Verified,27.47826647,-99.48016814
179146,Drowning,Central America & Mexico,1.0,Central America incl. Mexico,06/05/2017,Prensa Libre,Partially Verified,32.33868379,-117.0591491
179147,Drowning,Sub-Saharan Africa,1.0,Sub-Saharan Africa,07/05/2017,La Gazette des Comores,Partially Verified,-12.29294089,44.81766898
